   Elapsed time	    ECG	    ECG
          3.504	 -0.115	  0.081
          3.508	 -0.116	  0.081
          3.512	 -0.111	  0.080
          3.516	 -0.116	  0.083
          3.520	 -0.114	  0.081
          3.524	 -0.113	  0.083
          3.528	 -0.113	  0.084
          3.532	 -0.111	  0.081
          3.536	 -0.110	  0.083
          3.540	 -0.107	  0.080
          3.544	 -0.106	  0.081
          3.548	 -0.102	  0.080
          3.552	 -0.102	  0.081
          3.556	 -0.100	  0.081
          3.560	 -0.096	  0.080
          3.564	 -0.094	  0.083
          3.568	 -0.094	  0.081
          3.572	 -0.095	  0.084
          3.576	 -0.094	  0.083
          3.580	 -0.095	  0.084
          3.584	 -0.094	  0.084
          3.588	 -0.092	  0.086
          3.592	 -0.092	  0.087
          3.596	 -0.090	  0.091
          3.600	 -0.090	  0.091
          3.604	 -0.089	  0.091
          3.608	 -0.092	  0.094
          3.612	 -0.086	  0.096
          3.616	 -0.083	  0.100
          3.620	 -0.086	  0.100
          3.624	 -0.092	  0.100
          3.628	 -0.092	  0.098
          3.632	 -0.094	  0.095
          3.636	 -0.094	  0.092
          3.640	 -0.094	  0.094
          3.644	 -0.092	  0.096
          3.648	 -0.091	  0.096
          3.652	 -0.090	  0.095
          3.656	 -0.098	  0.094
          3.660	 -0.102	  0.094
          3.664	 -0.104	  0.089
          3.668	 -0.102	  0.086
          3.672	 -0.100	  0.085
          3.676	 -0.095	  0.084
          3.680	 -0.094	  0.081
          3.684	 -0.098	  0.077
          3.688	 -0.105	  0.075
          3.692	 -0.104	  0.070
          3.696	 -0.104	  0.065
          3.700	 -0.094	  0.060
          3.704	 -0.085	  0.058
          3.708	 -0.084	  0.054
          3.712	 -0.087	  0.049
          3.716	 -0.087	  0.048
          3.720	 -0.081	  0.050
          3.724	 -0.083	  0.048
          3.728	 -0.080	  0.045
          3.732	 -0.076	  0.045
          3.736	 -0.071	  0.048
          3.740	 -0.066	  0.045
          3.744	 -0.060	  0.041
          3.748	 -0.054	  0.043
          3.752	 -0.052	  0.043
          3.756	 -0.049	  0.046
          3.760	 -0.051	  0.049
          3.764	 -0.054	  0.052
          3.768	 -0.049	  0.054
          3.772	 -0.044	  0.054
          3.776	 -0.040	  0.054
          3.780	 -0.033	  0.054
          3.784	 -0.026	  0.050
          3.788	 -0.029	  0.049
          3.792	 -0.037	  0.049
          3.796	 -0.050	  0.048
          3.800	 -0.056	  0.045
          3.804	 -0.050	  0.045
          3.808	 -0.041	  0.045
          3.812	 -0.033	  0.044
          3.816	 -0.029	  0.046
          3.820	 -0.015	  0.044
          3.824	 -0.010	  0.036
          3.828	 -0.020	  0.034
          3.832	 -0.039	  0.030
          3.836	 -0.059	  0.031
          3.840	 -0.069	  0.031
          3.844	 -0.080	  0.030
          3.848	 -0.077	  0.025
          3.852	 -0.066	  0.018
          3.856	 -0.052	  0.015
          3.860	 -0.046	  0.005
          3.864	 -0.043	  0.003
          3.868	 -0.048	 -0.003
          3.872	 -0.050	 -0.005
          3.876	 -0.050	 -0.005
          3.880	 -0.049	 -0.006
          3.884	 -0.045	 -0.009
          3.888	 -0.040	 -0.011
          3.892	 -0.037	 -0.009
          3.896	 -0.037	 -0.003
          3.900	 -0.036	  0.007
          3.904	 -0.034	  0.013
          3.908	 -0.029	  0.018
          3.912	 -0.025	  0.020
          3.916	 -0.020	  0.019
          3.920	 -0.020	  0.014
          3.924	 -0.025	  0.005
          3.928	 -0.025	 -0.005
          3.932	 -0.024	 -0.015
          3.936	 -0.020	 -0.021
          3.940	 -0.016	 -0.025
          3.944	 -0.014	 -0.031
          3.948	 -0.015	 -0.035
          3.952	 -0.020	 -0.036
          3.956	 -0.020	 -0.037
          3.960	 -0.015	 -0.040
          3.964	  0.000	 -0.045
          3.968	  0.011	 -0.043
          3.972	  0.001	 -0.039
          3.976	 -0.015	 -0.037
          3.980	 -0.016	 -0.039
          3.984	 -0.003	 -0.036
          3.988	  0.005	 -0.033
          3.992	  0.005	 -0.035
          3.996	  0.000	 -0.040
          4.000	  0.000	 -0.050
          4.004	  0.000	 -0.055
          4.008	 -0.001	 -0.058
          4.012	 -0.007	 -0.061
          4.016	 -0.014	 -0.066
          4.020	 -0.021	 -0.068
          4.024	 -0.040	 -0.070
          4.028	 -0.056	 -0.071
          4.032	 -0.064	 -0.074
          4.036	 -0.064	 -0.075
          4.040	 -0.059	 -0.076
          4.044	 -0.064	 -0.079
          4.048	 -0.070	 -0.080
          4.052	 -0.084	 -0.084
          4.056	 -0.084	 -0.084
          4.060	 -0.080	 -0.085
          4.064	 -0.070	 -0.085
          4.068	 -0.066	 -0.086
          4.072	 -0.061	 -0.091
          4.076	 -0.064	 -0.090
          4.080	 -0.071	 -0.091
          4.084	 -0.080	 -0.091
          4.088	 -0.085	 -0.095
          4.092	 -0.085	 -0.096
          4.096	 -0.080	 -0.101
          4.100	 -0.075	 -0.104
          4.104	 -0.070	 -0.104
          4.108	 -0.062	 -0.100
          4.112	 -0.049	 -0.092
          4.116	 -0.049	 -0.095
          4.120	 -0.058	 -0.126
          4.124	 -0.081	 -0.205
          4.128	 -0.102	 -0.301
          4.132	 -0.110	 -0.380
          4.136	 -0.109	 -0.440
          4.140	 -0.089	 -0.470
          4.144	 -0.064	 -0.494
          4.148	 -0.036	 -0.481
          4.152	 -0.020	 -0.477
          4.156	 -0.018	 -0.463
          4.160	 -0.015	 -0.449
          4.164	  0.005	 -0.429
          4.168	  0.037	 -0.407
          4.172	  0.084	 -0.396
          4.176	  0.131	 -0.366
          4.180	  0.172	 -0.340
          4.184	  0.188	 -0.299
          4.188	  0.191	 -0.261
          4.192	  0.194	 -0.207
          4.196	  0.181	 -0.145
          4.200	  0.145	 -0.090
          4.204	  0.065	 -0.052
          4.208	 -0.022	 -0.037
          4.212	 -0.109	 -0.028
          4.216	 -0.177	 -0.019
          4.220	 -0.207	 -0.013
          4.224	 -0.201	 -0.011
          4.228	 -0.176	 -0.007
          4.232	 -0.155	 -0.003
          4.236	 -0.145	 -0.001
          4.240	 -0.136	  0.001
          4.244	 -0.130	  0.000
          4.248	 -0.130	 -0.001
          4.252	 -0.134	 -0.005
          4.256	 -0.133	 -0.004
          4.260	 -0.133	  0.000
          4.264	 -0.133	 -0.001
          4.268	 -0.133	  0.001
          4.272	 -0.135	  0.001
          4.276	 -0.131	  0.001
          4.280	 -0.130	  0.001
          4.284	 -0.128	  0.000
          4.288	 -0.125	  0.003
          4.292	 -0.124	  0.006
          4.296	 -0.122	  0.010
          4.300	 -0.113	  0.015
          4.304	 -0.099	  0.018
          4.308	 -0.100	  0.018
          4.312	 -0.115	  0.016
          4.316	 -0.122	  0.015
          4.320	 -0.116	  0.018
          4.324	 -0.119	  0.019
          4.328	 -0.128	  0.020
          4.332	 -0.125	  0.022
          4.336	 -0.119	  0.026
          4.340	 -0.113	  0.029
          4.344	 -0.114	  0.030
          4.348	 -0.106	  0.030
          4.352	 -0.102	  0.030
          4.356	 -0.095	  0.030
          4.360	 -0.102	  0.028
          4.364	 -0.129	  0.028
          4.368	 -0.146	  0.024
          4.372	 -0.147	  0.022
          4.376	 -0.130	  0.021
          4.380	 -0.113	  0.021
          4.384	 -0.101	  0.024
          4.388	 -0.106	  0.024
          4.392	 -0.121	  0.028
          4.396	 -0.126	  0.022
          4.400	 -0.129	  0.022
          4.404	 -0.124	  0.021
          4.408	 -0.120	  0.021
          4.412	 -0.119	  0.022
          4.416	 -0.135	  0.024
          4.420	 -0.144	  0.028
          4.424	 -0.138	  0.031
          4.428	 -0.130	  0.034
          4.432	 -0.125	  0.035
          4.436	 -0.124	  0.037
          4.440	 -0.111	  0.039
          4.444	 -0.102	  0.036
          4.448	 -0.095	  0.035
          4.452	 -0.109	  0.034
          4.456	 -0.133	  0.031
          4.460	 -0.144	  0.026
          4.464	 -0.141	  0.021
          4.468	 -0.130	  0.019
          4.472	 -0.131	  0.020
          4.476	 -0.130	  0.016
          4.480	 -0.116	  0.015
          4.484	 -0.090	  0.018
          4.488	 -0.066	  0.015
          4.492	 -0.069	  0.011
          4.496	 -0.090	  0.009
          4.500	 -0.101	  0.004
          4.504	 -0.096	  0.003
          4.508	 -0.095	  0.001
          4.512	 -0.102	  0.001
          4.516	 -0.106	 -0.001
          4.520	 -0.092	 -0.004
          4.524	 -0.076	 -0.007
          4.528	 -0.069	 -0.010
          4.532	 -0.075	 -0.013
          4.536	 -0.077	 -0.016
          4.540	 -0.081	 -0.016
          4.544	 -0.080	 -0.015
          4.548	 -0.072	 -0.013
          4.552	 -0.071	 -0.011
          4.556	 -0.075	 -0.009
          4.560	 -0.079	 -0.007
          4.564	 -0.071	 -0.010
          4.568	 -0.071	 -0.011
          4.572	 -0.080	 -0.010
          4.576	 -0.089	 -0.007
          4.580	 -0.090	 -0.005
          4.584	 -0.080	 -0.001
          4.588	 -0.071	  0.003
          4.592	 -0.065	  0.005
          4.596	 -0.077	  0.007
          4.600	 -0.099	  0.011
          4.604	 -0.106	  0.007
          4.608	 -0.101	  0.001
          4.612	 -0.098	 -0.004
          4.616	 -0.096	 -0.010
          4.620	 -0.095	 -0.011
          4.624	 -0.098	 -0.009
          4.628	 -0.098	 -0.005
          4.632	 -0.086	 -0.007
          4.636	 -0.068	 -0.010
          4.640	 -0.050	 -0.011
          4.644	 -0.043	 -0.011
          4.648	 -0.052	 -0.009
          4.652	 -0.086	 -0.009
          4.656	 -0.105	 -0.015
          4.660	 -0.106	 -0.022
          4.664	 -0.111	 -0.021
          4.668	 -0.121	 -0.018
          4.672	 -0.122	 -0.010
          4.676	 -0.106	 -0.005
          4.680	 -0.079	 -0.005
          4.684	 -0.049	 -0.006
          4.688	 -0.044	 -0.006
          4.692	 -0.072	  0.000
          4.696	 -0.113	 -0.003
          4.700	 -0.136	 -0.006
          4.704	 -0.128	 -0.016
          4.708	 -0.110	 -0.029
          4.712	 -0.086	 -0.035
          4.716	 -0.076	 -0.040
          4.720	 -0.083	 -0.036
          4.724	 -0.099	 -0.039
          4.728	 -0.100	 -0.040
          4.732	 -0.079	 -0.041
          4.736	 -0.052	 -0.040
          4.740	 -0.044	 -0.037
          4.744	 -0.061	 -0.040
          4.748	 -0.075	 -0.039
          4.752	 -0.071	 -0.035
          4.756	 -0.060	 -0.030
          4.760	 -0.051	 -0.024
          4.764	 -0.052	 -0.013
          4.768	 -0.051	 -0.003
          4.772	 -0.051	  0.000
          4.776	 -0.050	 -0.001
          4.780	 -0.052	  0.000
          4.784	 -0.056	  0.001
          4.788	 -0.056	  0.001
          4.792	 -0.056	  0.001
          4.796	 -0.058	  0.001
          4.800	 -0.064	  0.005
          4.804	 -0.070	  0.010
          4.808	 -0.089	  0.014
          4.812	 -0.106	  0.014
          4.816	 -0.114	  0.018
          4.820	 -0.113	  0.019
          4.824	 -0.106	  0.018
          4.828	 -0.096	  0.015
          4.832	 -0.095	  0.015
          4.836	 -0.107	  0.019
          4.840	 -0.124	  0.020
          4.844	 -0.130	  0.019
          4.848	 -0.122	  0.016
          4.852	 -0.106	  0.015
          4.856	 -0.094	  0.014
          4.860	 -0.107	  0.011
          4.864	 -0.121	  0.009
          4.868	 -0.125	  0.007
          4.872	 -0.122	  0.006
          4.876	 -0.125	  0.003
          4.880	 -0.121	 -0.005
          4.884	 -0.105	 -0.009
          4.888	 -0.099	 -0.009
          4.892	 -0.101	 -0.007
          4.896	 -0.116	 -0.013
          4.900	 -0.130	 -0.049
          4.904	 -0.131	 -0.126
          4.908	 -0.126	 -0.224
          4.912	 -0.121	 -0.291
          4.916	 -0.115	 -0.336
          4.920	 -0.104	 -0.355
          4.924	 -0.091	 -0.356
          4.928	 -0.075	 -0.351
          4.932	 -0.058	 -0.343
          4.936	 -0.036	 -0.335
          4.940	 -0.010	 -0.316
          4.944	  0.020	 -0.301
          4.948	  0.071	 -0.282
          4.952	  0.126	 -0.270
          4.956	  0.180	 -0.253
          4.960	  0.204	 -0.223
          4.964	  0.223	 -0.185
          4.968	  0.224	 -0.142
          4.972	  0.219	 -0.096
          4.976	  0.190	 -0.043
          4.980	  0.119	  0.009
          4.984	  0.029	  0.037
          4.988	 -0.071	  0.050
          4.992	 -0.156	  0.061
          4.996	 -0.207	  0.068
          5.000	 -0.231	  0.072
          5.004	 -0.216	  0.072
          5.008	 -0.201	  0.075
          5.012	 -0.188	  0.077
          5.016	 -0.180	  0.084
          5.020	 -0.174	  0.089
          5.024	 -0.166	  0.092
          5.028	 -0.161	  0.095
          5.032	 -0.154	  0.090
          5.036	 -0.151	  0.086
          5.040	 -0.147	  0.084
          5.044	 -0.149	  0.085
          5.048	 -0.146	  0.085
          5.052	 -0.146	  0.086
          5.056	 -0.146	  0.086
          5.060	 -0.145	  0.085
          5.064	 -0.145	  0.084
          5.068	 -0.145	  0.083
          5.072	 -0.150	  0.086
          5.076	 -0.149	  0.087
          5.080	 -0.147	  0.091
          5.084	 -0.142	  0.090
          5.088	 -0.140	  0.094
          5.092	 -0.139	  0.098
          5.096	 -0.140	  0.101
          5.100	 -0.141	  0.101
          5.104	 -0.136	  0.104
          5.108	 -0.135	  0.111
          5.112	 -0.133	  0.114
          5.116	 -0.131	  0.116
          5.120	 -0.133	  0.121
          5.124	 -0.136	  0.125
          5.128	 -0.138	  0.129
          5.132	 -0.136	  0.133
          5.136	 -0.136	  0.136
          5.140	 -0.135	  0.136
          5.144	 -0.131	  0.139
          5.148	 -0.136	  0.141
          5.152	 -0.138	  0.146
          5.156	 -0.135	  0.151
          5.160	 -0.136	  0.150
          5.164	 -0.135	  0.149
          5.168	 -0.134	  0.150
          5.172	 -0.135	  0.158
          5.176	 -0.134	  0.160
          5.180	 -0.136	  0.165
          5.184	 -0.134	  0.166
          5.188	 -0.139	  0.170
          5.192	 -0.142	  0.170
          5.196	 -0.142	  0.170
          5.200	 -0.142	  0.175
          5.204	 -0.140	  0.174
          5.208	 -0.139	  0.175
          5.212	 -0.136	  0.171
          5.216	 -0.141	  0.172
          5.220	 -0.144	  0.172
          5.224	 -0.141	  0.169
          5.228	 -0.139	  0.174
          5.232	 -0.135	  0.175
          5.236	 -0.135	  0.179
          5.240	 -0.131	  0.175
          5.244	 -0.128	  0.177
          5.248	 -0.119	  0.181
          5.252	 -0.114	  0.190
          5.256	 -0.107	  0.193
          5.260	 -0.105	  0.195
          5.264	 -0.105	  0.204
          5.268	 -0.100	  0.205
          5.272	 -0.094	  0.210
          5.276	 -0.086	  0.205
          5.280	 -0.087	  0.209
          5.284	 -0.085	  0.209
          5.288	 -0.084	  0.215
          5.292	 -0.086	  0.223
          5.296	 -0.084	  0.224
          5.300	 -0.080	  0.235
          5.304	 -0.074	  0.234
          5.308	 -0.072	  0.241
          5.312	 -0.071	  0.241
          5.316	 -0.070	  0.247
          5.320	 -0.070	  0.253
          5.324	 -0.069	  0.255
          5.328	 -0.070	  0.260
          5.332	 -0.069	  0.261
          5.336	 -0.069	  0.268
          5.340	 -0.069	  0.268
          5.344	 -0.070	  0.273
          5.348	 -0.066	  0.268
          5.352	 -0.065	  0.269
          5.356	 -0.068	  0.270
          5.360	 -0.069	  0.273
          5.364	 -0.065	  0.275
          5.368	 -0.064	  0.273
          5.372	 -0.061	  0.276
          5.376	 -0.062	  0.271
          5.380	 -0.062	  0.271
          5.384	 -0.061	  0.270
          5.388	 -0.060	  0.274
          5.392	 -0.055	  0.274
          5.396	 -0.056	  0.270
          5.400	 -0.056	  0.264
          5.404	 -0.058	  0.261
          5.408	 -0.058	  0.264
          5.412	 -0.052	  0.259
          5.416	 -0.050	  0.259
          5.420	 -0.048	  0.256
          5.424	 -0.049	  0.258
          5.428	 -0.046	  0.254
          5.432	 -0.045	  0.253
          5.436	 -0.044	  0.256
          5.440	 -0.044	  0.259
          5.444	 -0.044	  0.266
          5.448	 -0.045	  0.269
          5.452	 -0.045	  0.274
          5.456	 -0.041	  0.275
          5.460	 -0.043	  0.275
          5.464	 -0.039	  0.276
          5.468	 -0.035	  0.276
          5.472	 -0.031	  0.274
          5.476	 -0.026	  0.258
          5.480	 -0.021	  0.246
          5.484	 -0.018	  0.237
          5.488	 -0.021	  0.235
          5.492	 -0.016	  0.233
          5.496	 -0.014	  0.230
          5.500	 -0.006	  0.235
          5.504	 -0.003	  0.235
          5.508	  0.003	  0.240
          5.512	  0.004	  0.239
          5.516	 -0.001	  0.237
          5.520	  0.000	  0.237
          5.524	  0.001	  0.236
          5.528	  0.010	  0.241
          5.532	  0.018	  0.239
          5.536	  0.024	  0.246
          5.540	  0.022	  0.244
          5.544	  0.025	  0.247
          5.548	  0.026	  0.245
          5.552	  0.025	  0.245
          5.556	  0.028	  0.246
          5.560	  0.020	  0.244
          5.564	  0.011	  0.247
          5.568	  0.001	  0.240
          5.572	 -0.010	  0.240
          5.576	 -0.020	  0.230
          5.580	 -0.035	  0.233
          5.584	 -0.041	  0.230
          5.588	 -0.046	  0.234
          5.592	 -0.051	  0.235
          5.596	 -0.054	  0.231
          5.600	 -0.054	  0.230
          5.604	 -0.049	  0.223
          5.608	 -0.052	  0.224
          5.612	 -0.055	  0.219
          5.616	 -0.058	  0.219
